iso2c,country,year,gdp_percap,child_mortal,fertil_rate,iso3c,region,capital,longitude,latitude,income,lending
IN,India,2005,2830.40507390547,74.6,2.969,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,2007,3484.88468152655,68.5,2.823,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1990,1134.22227443449,125.8,4.045,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IN,India,1991,1160.45981333802,122.2,3.959,IND,South Asia,New Delhi,77.225,28.6353,Lower middle income,Blend
IQ,Iraq,1994,4731.52951711398,50,5.517,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,1991,2693.44495527217,53,5.794,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,1999,9585.61595926226,45.6,5.002,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,1990,7446.87513440764,54.1,5.882,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,1992,3550.70054001014,51.9,5.702,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,2005,9701.23805638091,40.7,4.563,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,2006,10740.8354073209,39.9,4.549,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,2003,5989.83682269557,42.3,4.644,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,1993,4598.3252453986,51,5.61,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,1997,6264.92306078468,47.4,5.221,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,2012,14895.3919814721,34.8,4.542,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,2007,10905.9119585247,39.1,4.547,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,2004,9239.30970575715,41.5,4.594,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,2001,9813.44306364946,43.8,4.796,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,2002,9020.76949025715,43,4.711,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,1998,8278.30186317359,46.5,5.112,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,2000,9651.69007613727,44.7,4.894,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,1996,5242.18958686786,48.2,5.325,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,1995,4783.44188405222,49.1,5.423,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,2008,11736.7381584753,38.3,4.552,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,2009,11905.1964098877,37.5,4.559,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,2011,13261.6014514347,35.7,4.557,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IQ,Iraq,2010,12460.3379670716,36.6,4.562,IRQ,Middle East & North Africa,Baghdad,44.394,33.3302,Lower middle income,IBRD
IR,"Iran, Islamic Rep.",1995,7942.79100219254,45.3,3.216,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1990,6568.91878476226,57.5,4.818,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",2005,12956.3634564144,25.7,1.831,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1996,8460.69671272731,43.2,2.961,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1994,7706.28221245432,47.4,3.5,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1998,8673.34302955923,38.9,2.533,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1991,7497.41776295678,54.5,4.478,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1992,7800.87818683371,51.9,4.139,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1993,7771.5586983205,49.6,3.81,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",2004,12184.7473388916,27.3,1.87,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",2006,13956.4375656947,24.2,1.805,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",2007,15459.6816658096,22.8,1.788,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",2002,10503.9005119845,30.8,1.997,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1997,8564.90355703419,41.1,2.734,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",2011,17876.1887970862,18.3,1.755,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",1999,8822.0042511047,36.8,2.358,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",2003,11498.6318318744,29,1.925,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",2000,9395.77452548494,34.7,2.211,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",2009,16031.7174428814,20.2,1.772,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",2008,15730.6791693942,21.4,1.778,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",2001,9698.32616487706,32.7,2.092,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",2010,17090.7746498604,19.2,1.765,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IR,"Iran, Islamic Rep.",2012,16788.3991470086,17.5,1.742,IRN,Middle East & North Africa,Tehran,51.4447,35.6878,Upper middle income,IBRD
IS,Iceland,2006,38722.9985755762,2.9,2.08,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,2007,40723.4441260981,2.8,2.09,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,1994,23705.3240582035,5.5,2.14,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,1998,28572.1655171369,4.5,2.05,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,1999,29390.7603518951,4.2,1.99,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,2000,29497.9112302704,4,2.08,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,2005,36964.5276789925,3.1,2.05,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,1991,22551.7005504691,6.2,2.18,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,1992,22009.2429063505,5.9,2.21,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,1993,22597.9081239476,5.7,2.22,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,1990,22129.1680202186,6.4,2.3,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,2009,41063.7324019156,2.5,2.23,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,2010,38410.6693030689,2.4,2.2,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,2011,39465.8459368268,2.3,2.02,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,2008,42677.5353567846,2.7,2.15,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,2003,32303.1657839685,3.4,1.99,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,2004,35294.705826609,3.3,2.04,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,1997,26945.3640549934,4.7,2.04,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,2012,40486.9378230378,2.2,2.04,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,1995,24096.8802533727,5.2,2.08,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,1996,24998.1322277405,5,2.12,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,2001,31617.9989621517,3.8,1.95,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IS,Iceland,2002,32191.5695993359,3.6,1.93,ISL,Europe & Central Asia,Reykjavik,-21.8952,64.1353,High income,Not classified
IT,Italy,1998,24921.5511728371,6.2,1.21,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,1990,18546.2273919281,9.7,1.33,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,1997,23802.3654744452,6.6,1.21,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,2001,27996.7311842071,5.2,1.25,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,2002,28641.5589245958,5,1.27,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,2003,29079.5506151728,4.7,1.29,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,1995,22271.6177501555,7.5,1.19,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,2007,33983.1518214179,4.2,1.4,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,2008,35402.9175468263,4.1,1.45,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,2009,34549.2760884362,4.1,1.45,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,1999,25531.624136776,5.9,1.23,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,2000,27006.3977185774,5.5,1.26,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,2012,36237.1096393052,3.8,1.43,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,1993,20329.857349448,8.5,1.25,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,1996,22969.2836700496,7,1.2,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,1991,19444.8892298967,9.3,1.3,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,1992,20040.4607787733,8.9,1.3,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,2011,36347.3433507735,3.9,1.44,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,2005,30051.7725163812,4.4,1.34,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,2006,32350.5778409773,4.3,1.37,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,2010,35075.7532036536,4,1.46,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,2004,29468.1593675824,4.5,1.34,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,1994,21204.7831615237,8,1.21,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
JG,Channel Islands,1991,,,1.461,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,2004,,,1.413,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1990,,,1.46,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,2006,,,1.417,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,2007,,,1.42,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,2012,,,1.451,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,2005,,,1.415,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,2010,,,1.436,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,2011,,,1.444,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1996,,,1.42,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,2000,,,1.402,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,2001,,,1.404,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,2003,,,1.411,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,2002,,,1.408,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,2008,,,1.424,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,2009,,,1.43,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1992,,,1.457,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1998,,,1.405,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1993,,,1.45,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1994,,,1.441,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1997,,,1.411,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1995,,,1.43,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1999,,,1.402,CHI,Europe & Central Asia,"","","",High income,Not classified
JM,Jamaica,2002,6652.26820736115,20.9,2.482,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,2001,6467.63180032987,21.4,2.529,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,1992,5231.082046411,28.7,2.86,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,2003,6989.42444022517,20.4,2.439,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,1990,4709.30383542814,30.6,2.947,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,2000,6286.92155807195,22,2.577,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,2012,8164.17683541482,17.2,2.102,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,2008,8228.63243653933,18.9,2.251,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,1996,6204.67073348748,25.1,2.738,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,1995,6159.39883857439,26,2.768,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,1991,5060.88704831577,29.6,2.899,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,2011,8099.46248790577,17.6,2.136,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,2007,8179.41526321224,19.2,2.289,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,1999,6144.3367185288,22.7,2.623,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,1997,6178.99656366656,24.3,2.704,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,2004,7233.30330762214,20,2.398,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,1998,6042.91079348911,23.4,2.666,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,1993,5804.73736560583,27.8,2.826,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,2009,7892.3951964704,18.5,2.212,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,2010,7834.75403372656,18.1,2.173,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,2006,7898.11837937464,19.5,2.325,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,1994,5952.24330889638,26.9,2.797,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,2005,7489.14950178775,19.7,2.361,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JO,Jordan,1991,4053.23558259213,35.4,5.286,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,1990,4061.06210339609,36.6,5.488,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,1992,4653.16050720075,34.3,5.096,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,2002,6400.51778175586,26.2,3.884,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,2003,6662.08985482821,25.5,3.828,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,2004,7245.36201628062,24.8,3.784,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,2001,6066.91077698164,26.9,3.952,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,1997,5196.450719197,29.9,4.345,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,1998,5305.1085314969,29.1,4.231,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,1999,5473.32353101639,28.4,4.126,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,2010,9281.11613501496,20.8,3.663,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,2005,7835.06216544566,24.1,3.75,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,2006,8405.57302460825,23.4,3.725,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,2008,9332.51121289799,22.1,3.693,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,2000,5734.61992031893,27.7,4.033,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,1996,5066.94292452968,30.7,4.469,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,1994,4824.35151370675,32.4,4.754,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,1993,4721.26460128735,33.3,4.918,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,2012,9129.31979414276,19.6,3.604,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,2011,9214.20662405696,20.2,3.638,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,2009,9436.64542486362,21.5,3.68,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,2007,8944.45897769519,22.7,3.707,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,1995,5027.28346179735,31.5,4.605,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JP,Japan,1991,20705.8633204287,6.2,1.53,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,2004,30382.7891735574,3.9,1.29,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,1992,21298.3808887469,6.1,1.502,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,2008,34798.7658977271,3.4,1.37,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,2002,28160.1076146939,4.1,1.32,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,1997,25141.5493616707,5.2,1.388,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,2009,33099.2703565228,3.3,1.37,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,2010,34996.3244625316,3.2,1.39,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,1990,19454.4241242975,6.3,1.54,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,2000,26795.2074273936,4.5,1.359,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,2001,27476.9155348091,4.3,1.33,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,1998,25061.7776580126,5,1.384,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,1993,21788.5806148793,6,1.458,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,2006,33057.5896106881,3.6,1.32,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,2007,34529.1333648016,3.5,1.34,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,2012,37191.3859456258,3,1.41,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,2005,31663.4530989772,3.7,1.26,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,1999,25325.7072638772,4.7,1.342,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,2011,35774.6967129559,3.4,1.39,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,1995,23416.551783208,5.7,1.422,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,1996,24535.9317827468,5.5,1.425,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,2003,28867.9227828305,4,1.29,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,1994,22368.1014541422,5.9,1.5,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
KE,Kenya,2006,2114.25974343736,80.7,4.763,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Low income,IDA
KE,Kenya,1996,1655.84935255793,115.4,5.4,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Low income,IDA
KE,Kenya,1997,1645.05963614204,114.9,5.348,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Low income,IDA
KE,Kenya,1998,1670.56338309975,113.4,5.296,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Low income,IDA
KE,Kenya,1995,1607.16451931797,114.8,5.459,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Low income,IDA
KE,Kenya,1992,1533.84738875534,108.2,5.755,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Low income,IDA
KE,Kenya,1993,1527.5382711562,111.1,5.633,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Low income,IDA
KE,Kenya,1991,1560.78733658156,105.2,5.901,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Low income,IDA
KE,Kenya,1999,1688.13094168816,111,5.239,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Low income,IDA
KE,Kenya,2009,2271.88701201132,65.8,4.48,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Low income,IDA
KE,Kenya,2010,2425.76061730584,62.1,4.373,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Low income,IDA
KE,Kenya,2011,2556.87091600941,58.5,4.267,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Low income,IDA
KE,Kenya,2003,1771.60072001333,95.4,4.977,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Low income,IDA
KE,Kenya,2005,1980.18918024582,85.5,4.84,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Low income,IDA
KE,Kenya,1990,1538.53748783542,102.3,6.066,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Low income,IDA
KE,Kenya,2004,1861.73253133778,90.6,4.91,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Low income,IDA
KE,Kenya,1994,1553.2110027528,113.4,5.535,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Low income,IDA
KE,Kenya,2008,2243.28839447267,70.1,4.582,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Low income,IDA
KE,Kenya,2000,1689.95146779899,107.9,5.178,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Low income,IDA
KE,Kenya,2002,1734.0611048995,99.9,5.044,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Low income,IDA
KE,Kenya,2012,2650.44332808263,55.6,4.165,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Low income,IDA
KE,Kenya,2001,1745.45884698537,104.1,5.111,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Low income,IDA
KE,Kenya,2007,2256.26788990429,76.1,4.677,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Low income,IDA
KG,Kyrgyz Republic,2008,2681.1221868103,34.4,2.8,KGZ,Europe & Central Asia,Bishkek,74.6057,42.8851,Low income,IDA
KG,Kyrgyz Republic,1997,1464.04839010913,56.3,2.6,KGZ,Europe & Central Asia,Bishkek,74.6057,42.8851,Low income,IDA
KG,Kyrgyz Republic,1998,1488.33130299786,53.7,2.7,KGZ,Europe & Central Asia,Bishkek,74.6057,42.8851,Low income,IDA
